0 2 7 17 9 2 12 16 2 1 2 7 12 16 2 0 2 7 0 2 7 12 16 2 5 31 3 1 2 7 0 2 7 17 18 2 13 6 3 1 2 7 13 6 3 1 2 4 5 30 3 12 16 2 0 2 7 0 2 7 0 2 7 12 16 2 1 2 7 1 2 7 1 2 7 0 2 7 17 9 2 0 2 7 1 2 7 0 2 7 0 2 7 1 2 7 0 2 4 17 9 2 0 2 7 13 6 3 1 2 7 1 2 7 0 2 7 0 2 3 40.1183 771.62
0 2 4 17 9 2 12 16 2 0 2 7 1 2 7 12 16 2 0 2 7 12 16 2 1 2 7 1 2 7 0 2 7 17 18 2 13 6 3 0 2 7 13 6 3 5 31 3 12 16 2 1 2 7 1 2 7 0 2 7 12 16 2 1 2 7 0 2 7 1 2 7 0 2 7 17 18 2 1 2 7 0 2 7 1 2 7 0 2 7 1 2 7 1 2 7 17 18 2 5 30 3 0 2 4 0 2 7 0 2 4 0 2 7 0 2 4 5 31 3 40.6315 805.38
0 2 4 17 9 2 12 16 2 0 2 7 1 2 7 12 16 2 0 2 7 12 16 2 1 2 7 1 2 7 0 2 7 17 18 2 13 6 3 0 2 7 13 6 3 5 31 3 12 16 2 1 2 7 1 2 7 0 2 7 12 16 2 1 2 7 0 2 7 1 2 7 0 2 7 17 18 2 1 2 7 0 2 7 1 2 7 0 2 7 1 2 7 1 2 7 17 18 2 1 2 4 13 6 3 0 2 4 0 2 7 0 2 4 0 2 7 0 2 7 39.7171 805.249
0 2 7 1 2 4 5 31 3 12 16 2 0 2 7 12 16 2 0 2 7 1 2 7 12 16 2 0 2 7 1 2 7 0 2 7 17 18 2 13 6 3 1 2 7 13 6 3 12 16 2 1 2 7 1 2 7 1 2 7 12 16 2 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 1 2 4 1 2 7 1 2 4 17 9 2 1 2 7 5 31 3 0 2 4 0 2 7 0 2 7 0 2 4 17 18 2 0 2 4 17 9 2 0 2 4 40.3103 819.025
17 18 2 17 9 2 5 31 3 12 16 2 0 2 7 1 2 7 12 16 2 1 2 4 0 2 7 12 16 2 17 18 2 13 6 3 13 6 3 12 16 2 0 2 7 12 16 2 1 2 7 1 2 7 1 2 7 1 2 4 0 2 4 1 2 7 1 2 4 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 17 9 2 0 2 7 0 2 7 0 2 7 0 2 4 0 2 7 1 2 4 0 2 7 0 2 7 5 31 3 1 2 4 40.3103 879.097
0 2 7 0 2 7 5 30 3 12 16 2 0 2 7 12 16 2 0 2 7 0 2 7 12 16 2 1 2 7 1 2 7 0 2 7 17 18 2 13 6 3 0 2 7 13 6 3 12 16 2 1 2 7 0 2 7 12 16 2 1 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 1 2 4 17 9 2 17 9 2 1 2 7 17 18 2 5 31 3 13 6 3 1 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 40.0383 837.412
0 2 7 17 9 2 12 16 2 0 2 7 1 2 7 12 16 2 0 2 7 0 2 4 0 2 7 12 16 2 0 2 7 1 2 7 1 2 7 17 18 2 13 6 3 0 2 7 13 6 3 5 31 3 12 16 2 0 2 7 1 2 7 0 2 7 12 16 2 1 2 7 1 2 7 0 2 7 1 2 7 1 2 7 17 18 2 1 2 7 1 2 7 17 18 2 1 2 7 0 2 4 0 2 4 0 2 4 0 2 4 0 2 4 5 31 3 1 2 4 40.3103 829.091
0 2 7 17 9 2 5 30 3 12 16 2 0 2 7 12 16 2 0 2 7 1 2 7 12 16 2 1 2 7 1 2 7 0 2 7 17 18 2 13 6 3 0 2 7 13 6 3 0 2 7 5 31 3 12 16 2 0 2 7 0 2 7 1 2 7 12 16 2 0 2 3 1 2 7 1 2 7 1 2 7 0 2 7 17 18 2 1 2 4 1 2 4 0 2 7 0 2 7 0 2 7 13 6 3 1 2 7 1 2 7 17 18 2 0 2 7 0 2 7 40.1183 787.917
0 2 7 1 2 7 5 31 3 12 16 2 0 2 7 12 16 2 0 2 7 1 2 7 12 16 2 0 2 7 1 2 7 0 2 7 17 18 2 13 6 3 1 2 7 13 6 3 13 6 3 5 30 3 12 16 2 1 2 7 1 2 7 1 2 7 12 16 2 0 2 4 0 2 7 1 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 17 9 2 1 2 7 0 2 7 17 9 2 17 9 2 40.0383 852.769
0 2 7 1 2 7 5 31 3 12 16 2 0 2 7 12 16 2 0 2 7 1 2 7 12 16 2 0 2 7 1 2 7 0 2 7 17 18 2 13 6 3 1 2 7 13 6 3 13 6 3 5 30 3 12 16 2 1 2 7 1 2 7 1 2 7 12 16 2 0 2 4 0 2 7 1 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 17 9 2 1 2 7 0 2 7 17 18 2 17 18 2 40.0383 835.738
