5 31 3 1 2 7 17 18 2 1 2 7 1 2 7 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 5 31 3 0 2 7 17 18 2 0 2 7 0 2 7 13 6 3 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 17 9 2 1 2 7 1 2 7 1 2 7 0 2 4 16 24 2 5 30 3 5 30 3 0 2 4 1 2 7 17 9 2 0 2 4 1 2 7 40.1302 888.437
5 31 3 17 18 2 0 2 7 0 2 7 0 2 7 1 2 7 0 2 4 1 2 7 0 2 7 1 2 3 1 2 4 0 2 7 5 30 3 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 1 2 4 5 31 3 0 2 7 16 6 2 0 2 7 0 2 7 0 2 7 1 2 7 1 2 7 5 31 3 17 18 2 6 2 7 1 2 7 0 2 7 6 2 7 0 2 3 17 9 2 0 2 3 1 2 7 40.8355 887.921
1 2 7 0 2 7 1 2 7 0 2 7 5 31 3 1 2 7 1 2 7 1 2 7 1 2 7 17 18 2 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 1 2 7 5 30 3 5 30 3 17 18 2 12 16 2 0 2 7 15 2 11 17 18 2 0 2 7 0 2 7 12 16 2 0 2 7 1 2 7 13 6 3 0 2 4 1 2 7 0 2 7 12 16 2 13 6 3 0 2 7 17 9 2 0 2 7 1 2 4 40.3558 842.219
5 31 3 1 2 7 17 18 2 1 2 7 1 2 7 1 2 7 0 2 7 1 2 7 1 2 7 0 2 11 0 2 7 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 17 18 2 0 2 7 0 2 7 13 6 3 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 17 9 2 1 2 7 0 2 7 1 2 7 0 2 7 16 6 2 5 31 3 5 31 3 1 2 4 0 2 7 0 2 7 17 18 2 1 2 7 40.0671 915.903
5 31 3 0 2 7 17 18 2 1 2 7 1 2 7 1 2 7 0 2 7 1 2 7 1 2 7 0 2 4 0 2 7 0 2 7 0 2 11 0 2 7 5 31 3 0 2 7 17 18 2 0 2 7 0 2 7 0 2 7 13 6 3 1 2 7 0 2 7 1 2 7 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 1 2 7 0 2 7 1 2 7 0 2 7 1 2 7 17 18 2 5 31 3 17 18 2 1 2 7 0 2 7 16 6 2 40.0671 905.346
5 31 3 1 2 11 17 18 2 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 1 2 7 1 2 7 0 2 7 5 31 3 0 2 7 17 18 2 1 2 7 0 2 7 13 6 3 1 2 7 1 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 5 31 3 0 2 7 16 6 2 0 2 7 0 2 7 17 18 2 17 18 2 0 2 7 1 2 4 40.0671 900.889
5 31 3 1 2 7 17 18 2 1 2 7 1 2 7 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 5 31 3 0 2 7 17 18 2 0 2 7 0 2 7 13 6 3 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 1 2 7 1 2 7 0 2 7 0 2 4 17 18 2 1 2 7 5 31 3 16 6 2 1 2 7 1 2 11 17 9 2 40.0671 914.902
0 2 7 0 2 7 0 2 7 1 2 3 5 31 3 0 2 7 1 2 7 0 2 7 0 2 3 17 18 2 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 6 2 7 16 6 2 1 2 7 0 2 7 0 2 7 0 2 7 6 2 7 16 6 2 0 2 7 0 2 7 0 2 7 0 2 7 17 9 2 5 31 3 1 2 7 5 31 3 12 16 2 5 30 3 17 1 2 5 30 3 1 2 7 1 2 4 40.9475 886.793
5 31 3 17 18 2 1 2 4 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 1 2 11 0 2 7 1 2 7 1 2 7 0 2 7 5 31 3 0 2 7 17 18 2 1 2 7 0 2 7 13 6 3 1 2 7 1 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 5 31 3 0 2 7 16 6 2 0 2 7 1 2 7 1 2 7 0 2 7 1 2 7 17 9 2 17 18 2 40.0671 911.047
5 31 3 1 2 11 17 18 2 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 1 2 7 1 2 7 0 2 7 5 31 3 0 2 7 17 18 2 1 2 7 0 2 7 13 6 3 1 2 7 1 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 5 31 3 0 2 7 16 6 2 0 2 7 0 2 7 0 2 7 1 2 4 17 9 2 17 9 2 40.0671 912.587
