1 2 7 0 2 7 17 18 2 13 6 3 17 9 2 1 2 7 17 9 2 1 2 7 1 2 7 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 5 31 3 0 2 7 1 2 7 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 17 9 2 1 2 7 5 31 3 0 2 7 1 2 4 16 6 2 0 2 4 5 30 3 0 2 4 0 2 7 0 2 7 0 2 4 5 30 3 40.0684 870.297
1 2 4 0 2 7 17 18 2 13 6 3 17 9 2 1 2 7 1 2 7 1 2 11 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 1 2 7 5 31 3 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 5 31 3 5 31 3 16 6 2 1 2 7 0 2 7 1 2 7 17 9 2 1 2 7 0 2 7 17 18 2 40.0671 918.831
1 2 7 0 2 7 17 18 2 13 6 3 17 9 2 1 2 7 17 9 2 1 2 7 1 2 7 0 2 7 0 2 7 1 2 7 0 2 4 1 2 7 0 2 7 5 30 3 0 2 7 0 2 7 0 2 4 5 31 3 0 2 7 1 2 7 0 2 7 1 2 7 0 2 4 1 2 7 0 2 7 0 2 7 0 2 7 0 2 3 0 2 7 1 2 7 17 9 2 1 2 7 5 31 3 0 2 4 5 30 3 16 6 2 0 2 7 1 2 4 40.1484 864.266
1 2 7 0 2 3 17 18 2 13 6 3 16 6 2 1 2 7 1 2 4 1 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 5 31 3 0 2 7 0 2 7 0 2 7 1 2 7 0 2 4 1 2 7 0 2 7 0 2 4 1 2 7 0 2 7 0 2 7 5 31 3 17 9 2 17 18 2 1 2 7 5 30 3 17 18 2 1 2 4 5 30 3 0 2 7 0 2 7 0 2 7 0 2 4 0 2 7 1 2 7 40.1484 933.34
0 2 7 1 2 7 1 2 11 0 2 7 1 2 7 17 18 2 13 6 3 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 17 9 2 1 2 7 1 2 4 1 2 7 0 2 7 0 2 7 5 31 3 1 2 7 17 18 2 1 2 7 1 2 7 16 6 2 5 31 3 17 18 2 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 5 31 3 0 2 7 1 2 7 40.0671 899.041
1 2 7 0 2 4 17 18 2 13 6 3 17 9 2 17 9 2 1 2 7 0 2 7 0 2 7 1 2 4 0 2 7 0 2 7 1 2 7 5 30 3 0 2 7 1 2 7 0 2 4 1 2 7 1 2 7 0 2 7 0 2 4 16 6 2 0 2 7 0 2 7 1 2 7 1 2 3 5 31 3 0 2 7 0 2 7 0 2 7 17 18 2 0 2 7 1 2 7 0 2 7 5 31 3 0 2 7 1 2 7 1 2 4 5 30 3 0 2 7 40.1484 876.515
1 2 7 1 2 7 17 18 2 13 6 3 17 9 2 1 2 7 0 2 7 1 2 7 0 2 7 1 2 7 0 2 7 0 2 7 1 2 7 5 31 3 0 2 7 0 2 4 0 2 7 1 2 7 0 2 4 1 2 7 0 2 4 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 5 30 3 16 6 2 0 2 7 0 2 3 17 9 2 1 2 7 0 2 4 0 2 4 17 9 2 5 30 3 5 31 3 1 2 7 0 2 7 1 2 7 40.1484 879.389
0 2 7 5 30 3 1 2 7 0 2 7 0 2 7 12 16 2 1 2 7 17 18 2 13 6 3 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 4 1 2 7 0 2 7 0 2 7 1 2 7 17 18 2 0 2 4 1 2 7 1 2 7 1 2 7 0 2 7 0 2 4 1 2 7 12 16 2 5 31 3 1 2 7 5 30 3 17 9 2 17 18 2 5 30 3 1 2 7 13 6 3 0 2 7 40.369 855.435
1 2 7 17 18 2 13 6 3 17 9 2 17 9 2 1 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 1 2 11 1 2 7 1 2 7 0 2 7 0 2 7 16 6 2 0 2 7 0 2 7 1 2 7 5 31 3 0 2 7 0 2 7 0 2 7 17 18 2 1 2 7 0 2 7 0 2 4 5 31 3 0 2 7 1 2 7 0 2 7 0 2 7 5 31 3 1 2 7 0 2 7 1 2 7 1 2 7 1 2 7 40.0671 922.257
1 2 7 0 2 7 17 18 2 13 6 3 17 9 2 1 2 7 1 2 7 1 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 5 31 3 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 1 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 1 2 11 5 31 3 5 31 3 16 6 2 1 2 7 0 2 7 1 2 7 17 9 2 1 2 7 0 2 4 17 9 2 40.0671 932.445
