12 16 2 0 2 7 12 16 2 0 2 7 17 18 2 13 6 3 0 2 7 17 18 2 12 16 2 1 2 7 12 16 2 13 6 3 0 2 4 5 30 3 1 2 4 12 16 2 0 2 7 5 31 3 17 9 2 1 2 7 17 18 2 1 2 7 1 2 3 0 2 4 1 2 3 0 2 7 1 2 4 0 2 3 0 2 7 1 2 4 0 2 7 0 2 4 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 4 1 2 4 1 2 4 40.47 803.128
0 2 7 12 16 2 1 2 7 12 16 2 0 2 7 1 2 7 0 2 7 17 18 2 13 6 3 0 2 7 12 16 2 0 2 4 1 2 4 17 9 2 0 2 7 12 16 2 13 6 3 1 2 7 1 2 7 1 2 7 1 2 7 0 2 7 5 31 3 1 2 7 12 16 2 1 2 7 0 2 7 0 2 7 1 2 4 1 2 7 17 18 2 0 2 4 0 2 4 0 2 4 1 2 7 5 31 3 0 2 7 17 9 2 0 2 4 0 2 7 40.3103 781.582
0 2 7 12 16 2 1 2 7 12 16 2 0 2 7 1 2 7 0 2 7 17 18 2 13 6 3 0 2 7 17 18 2 17 18 2 12 16 2 0 2 7 0 2 7 1 2 7 0 2 3 0 2 7 17 9 2 13 6 3 12 16 2 13 6 3 1 2 7 0 2 7 1 2 4 1 2 7 1 2 7 0 2 7 0 2 7 5 31 3 0 2 7 0 2 7 12 16 2 1 2 7 0 2 7 0 2 7 1 2 4 1 2 7 1 2 7 5 30 3 40.1183 828.855
0 2 7 12 16 2 1 2 7 12 16 2 0 2 7 1 2 7 0 2 7 17 18 2 13 6 3 0 2 7 17 18 2 17 18 2 12 16 2 0 2 4 0 2 4 1 2 7 0 2 4 0 2 4 17 9 2 0 2 7 12 16 2 13 6 3 1 2 7 0 2 4 1 2 7 1 2 7 1 2 7 0 2 7 0 2 4 5 31 3 1 2 7 0 2 4 12 16 2 1 2 7 0 2 7 0 2 7 1 2 7 1 2 7 1 2 7 5 31 3 40.3103 814.307
0 2 7 12 16 2 12 16 2 0 2 11 0 2 3 17 9 2 13 6 3 1 2 7 12 16 2 1 2 7 1 2 7 12 16 2 13 6 3 0 2 7 0 2 7 8 9 2 1 2 4 1 2 4 1 2 4 12 16 2 0 2 4 5 30 3 17 9 2 0 2 7 0 2 4 1 2 3 0 2 7 1 2 7 0 2 4 0 2 7 0 2 11 0 2 3 0 2 7 1 2 7 17 9 2 5 30 3 1 2 7 17 9 2 1 2 11 0 2 4 40.8323 797.601
0 2 7 12 16 2 0 2 7 12 16 2 0 2 7 0 2 7 13 6 3 0 2 7 12 16 2 1 2 7 0 2 7 12 16 2 13 6 3 0 2 7 0 2 7 1 2 7 0 2 7 5 30 3 1 2 7 12 16 2 0 2 7 0 2 7 1 2 7 5 31 3 17 9 2 1 2 7 1 2 3 0 2 7 1 2 7 0 2 7 1 2 7 1 2 4 17 9 2 17 18 2 0 2 4 13 6 3 1 2 7 0 2 7 1 2 7 17 9 2 40.1183 780.925
0 2 7 12 16 2 0 2 7 12 16 2 0 2 7 0 2 7 17 18 2 13 6 3 0 2 7 17 18 2 12 16 2 1 2 7 0 2 7 12 16 2 13 6 3 0 2 7 0 2 7 1 2 7 0 2 7 5 30 3 1 2 7 12 16 2 0 2 7 0 2 7 1 2 7 5 31 3 1 2 7 1 2 7 0 2 7 1 2 7 0 2 7 13 6 3 1 2 7 1 2 7 0 2 7 1 2 7 1 2 4 0 2 7 17 18 2 17 18 2 40.0383 800.317
0 2 7 12 16 2 0 2 3 12 16 2 0 2 7 0 2 7 17 18 2 13 6 3 0 2 7 17 18 2 17 18 2 12 16 2 1 2 7 0 2 7 12 16 2 13 6 3 0 2 7 1 2 7 0 2 7 1 2 7 5 30 3 1 2 7 12 16 2 1 2 7 5 31 3 17 9 2 1 2 7 1 2 7 0 2 4 0 2 7 0 2 7 0 2 7 1 2 7 0 2 4 0 2 7 1 2 7 13 6 3 0 2 7 1 2 7 1 2 7 40.1183 803.262
0 2 7 12 16 2 0 2 7 12 16 2 0 2 7 0 2 7 17 18 2 13 6 3 0 2 7 17 18 2 12 16 2 1 2 7 0 2 7 12 16 2 13 6 3 0 2 7 0 2 7 1 2 7 0 2 7 5 30 3 1 2 7 12 16 2 0 2 7 0 2 7 1 2 7 5 31 3 17 9 2 1 2 7 1 2 7 0 2 7 1 2 7 0 2 7 13 6 3 1 2 7 1 2 7 0 2 7 1 2 7 1 2 4 0 2 7 17 9 2 40.0383 781.958
0 2 7 12 16 2 0 2 7 12 16 2 0 2 7 0 2 7 17 18 2 13 6 3 0 2 7 17 18 2 17 18 2 12 16 2 1 2 7 0 2 7 12 16 2 13 6 3 0 2 7 0 2 7 1 2 7 0 2 7 5 30 3 1 2 7 12 16 2 0 2 7 0 2 7 1 2 7 5 31 3 17 9 2 1 2 7 1 2 7 0 2 7 1 2 7 0 2 7 13 6 3 1 2 7 1 2 7 0 2 7 1 2 7 1 2 7 0 2 4 40.0383 796.741
