0 2 7 0 2 7 17 9 2 1 2 7 13 6 3 1 2 7 1 2 7 17 18 2 1 2 4 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 17 18 2 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 5 31 3 1 2 7 5 31 3 1 2 7 1 2 7 1 2 7 5 30 3 17 9 2 0 2 4 0 2 7 0 2 7 16 6 2 0 2 4 5 31 3 1 2 7 40.1887 866.069
0 2 7 0 2 7 17 9 2 1 2 7 13 6 3 1 2 7 1 2 7 17 18 2 0 2 7 0 2 7 1 2 7 0 2 4 1 2 7 0 2 7 17 9 2 0 2 7 0 2 7 1 2 7 1 2 7 0 2 4 0 2 3 0 2 7 17 18 2 0 2 7 0 2 7 0 2 7 5 31 3 0 2 7 5 31 3 16 6 2 0 2 7 0 2 7 0 2 4 5 30 3 1 2 7 5 30 3 1 2 7 1 2 4 1 2 4 1 2 7 40.1484 881.955
1 2 7 5 30 3 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 1 2 7 5 30 3 0 2 7 1 2 7 0 2 7 1 2 7 1 2 7 0 2 7 1 2 7 17 18 2 0 2 7 17 18 2 13 6 3 0 2 7 0 2 4 1 2 7 0 2 4 0 2 7 12 16 2 0 2 7 17 9 2 1 2 7 0 2 3 16 31 2 1 2 7 5 31 3 5 30 3 8 18 2 16 24 2 5 30 3 0 2 3 0 2 7 40.6439 832.607
0 2 7 5 30 3 0 2 7 17 9 2 12 16 2 1 2 7 1 2 7 1 2 7 17 18 2 17 18 2 1 2 3 0 2 7 1 2 7 0 2 7 1 2 7 0 2 7 1 2 7 0 2 7 1 2 7 0 2 3 1 2 7 1 2 7 0 2 7 13 6 3 6 2 7 12 16 2 0 2 4 0 2 7 13 6 3 0 2 7 0 2 4 0 2 7 1 2 7 5 30 3 0 2 4 5 31 3 12 16 2 0 2 3 17 9 2 0 2 4 40.4413 835.075
0 2 7 5 30 3 0 2 7 8 9 2 1 2 7 1 2 7 1 2 7 17 18 2 17 18 2 17 9 2 1 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 1 2 3 1 2 7 1 2 3 0 2 7 13 6 3 0 2 4 0 2 7 0 2 7 0 2 4 0 2 4 1 2 7 5 30 3 0 2 7 5 31 3 17 9 2 1 2 7 1 2 7 0 2 7 1 2 7 1 2 7 0 2 7 12 16 2 0 2 7 0 2 7 40.4343 916.744
0 2 7 0 2 7 17 9 2 1 2 7 13 6 3 1 2 7 1 2 7 17 18 2 0 2 4 0 2 7 1 2 7 0 2 7 1 2 7 0 2 7 17 9 2 0 2 7 0 2 7 1 2 7 0 2 7 17 18 2 0 2 7 0 2 7 0 2 7 5 31 3 0 2 7 5 31 3 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 1 2 7 1 2 4 1 2 4 16 24 2 5 30 3 5 30 3 40.1302 918.259
0 2 7 0 2 7 17 9 2 1 2 7 13 6 3 1 2 7 1 2 7 17 18 2 1 2 4 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 17 18 2 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 17 18 2 0 2 7 0 2 7 0 2 7 5 31 3 1 2 7 5 31 3 16 6 2 1 2 7 1 2 7 1 2 11 1 2 7 0 2 7 0 2 7 5 31 3 1 2 7 0 2 7 0 2 7 40.0671 888.331
1 2 7 12 16 2 5 30 3 12 16 2 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 3 0 2 7 1 2 7 0 2 3 5 30 3 0 2 7 1 2 7 0 2 7 0 2 3 1 2 7 1 2 7 0 2 7 1 2 7 16 31 2 1 2 11 17 18 2 0 2 3 0 2 7 17 18 2 5 30 3 13 6 3 8 18 2 16 6 2 5 30 3 0 2 7 0 2 4 1 2 7 0 2 4 0 2 7 0 2 3 12 16 2 41.1794 841.008
1 2 7 0 2 7 17 9 2 0 2 7 13 6 3 0 2 7 1 2 7 17 18 2 0 2 7 1 2 7 1 2 7 0 2 7 1 2 7 0 2 7 17 9 2 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 5 31 3 1 2 7 1 2 11 1 2 7 1 2 7 5 31 3 5 31 3 0 2 7 17 18 2 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 4 16 6 2 40.0671 899.136
0 2 7 0 2 7 17 9 2 1 2 7 13 6 3 1 2 7 1 2 7 17 18 2 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 17 18 2 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 5 31 3 1 2 7 5 31 3 16 6 2 1 2 7 1 2 7 1 2 11 1 2 7 0 2 7 0 2 7 5 31 3 1 2 7 0 2 7 1 2 7 17 18 2 0 2 4 40.0671 895.202
