5 31 3 13 6 3 12 16 2 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 5 30 3 0 2 7 0 2 7 0 2 7 0 2 7 17 18 2 1 2 7 17 18 2 1 2 4 6 2 7 12 16 2 0 2 4 20.3487 382.511
5 30 3 13 6 3 0 2 7 12 16 2 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 12 16 2 5 30 3 1 2 7 1 2 3 0 2 4 0 2 7 16 31 2 1 2 11 6 2 7 20.4317 393.102
5 30 3 13 6 3 0 2 7 0 2 7 0 2 7 0 2 7 6 2 7 1 2 7 1 2 7 5 31 3 0 2 7 1 2 7 17 18 2 12 16 2 17 9 2 0 2 7 12 16 2 1 2 7 0 2 4 0 2 4 20.3487 389.464
13 6 3 12 16 2 0 2 7 0 2 7 0 2 11 5 30 3 0 2 7 0 2 7 17 18 2 0 2 4 1 2 7 12 16 2 12 16 2 17 9 2 12 16 2 0 2 7 13 6 3 1 2 7 1 2 7 1 2 11 20.3047 371.546
5 30 3 13 6 3 1 2 11 12 16 2 12 16 2 0 2 7 0 2 7 17 18 2 0 2 7 0 2 7 1 2 7 0 2 7 1 2 7 0 2 7 17 9 2 12 16 2 1 2 11 13 6 3 12 16 2 0 2 4 20.3047 353.14
5 30 3 13 6 3 0 2 7 1 2 11 12 16 2 12 16 2 0 2 7 12 16 2 0 2 7 17 18 2 1 2 11 13 6 3 0 2 7 0 2 7 12 16 2 1 2 7 0 2 7 1 2 7 17 18 2 0 2 4 20.3047 340.305
13 6 3 12 16 2 0 2 3 0 2 7 0 2 7 0 2 7 1 2 4 5 30 3 8 18 2 12 16 2 5 30 3 0 2 7 0 2 7 1 2 11 12 16 2 17 9 2 1 2 7 16 6 2 0 2 7 0 2 7 20.6301 355.411
1 2 4 12 16 2 13 6 3 12 16 2 1 2 11 1 2 3 0 2 4 12 16 2 12 16 2 1 2 4 5 31 3 0 2 7 0 2 7 0 2 7 17 18 2 0 2 3 0 2 4 16 6 2 12 16 2 0 2 4 20.7315 363.76
5 31 3 13 6 3 12 16 2 1 2 7 0 2 7 0 2 7 1 2 7 1 2 7 5 30 3 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 1 2 7 17 18 2 17 18 2 20.2646 445.583
5 31 3 13 6 3 12 16 2 1 2 7 0 2 7 0 2 7 1 2 7 1 2 7 5 30 3 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 17 9 2 1 2 7 17 9 2 20.2646 421.291
