5 30 3 1 2 4 0 2 7 13 6 3 0 2 11 17 9 2 12 16 2 0 2 7 12 16 2 1 2 7 17 9 2 0 2 7 1 2 7 13 6 3 12 16 2 0 2 7 0 2 7 1 2 7 12 16 2 0 2 11 20.3047 318.07
0 2 7 1 2 11 13 6 3 0 2 7 12 16 2 17 18 2 0 2 7 5 30 3 0 2 7 1 2 7 12 16 2 1 2 11 13 6 3 12 16 2 12 16 2 17 18 2 0 2 7 1 2 7 0 2 4 0 2 7 20.3047 349.199
0 2 7 5 30 3 0 2 7 13 6 3 0 2 7 1 2 7 0 2 7 12 16 2 0 2 7 0 2 7 0 2 7 17 9 2 1 2 11 1 2 7 1 2 11 5 31 3 0 2 7 0 2 7 12 16 2 12 16 2 20.9325 399.609
5 30 3 1 2 7 0 2 7 13 6 3 17 9 2 12 16 2 0 2 7 12 16 2 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 1 2 7 6 2 7 17 9 2 5 31 3 0 2 4 1 2 7 0 2 4 20.3487 368.467
5 30 3 1 2 3 1 2 7 0 2 7 13 6 3 0 2 7 0 2 7 12 16 2 0 2 7 12 16 2 1 2 7 17 18 2 0 2 7 1 2 4 0 2 7 0 2 4 5 30 3 16 31 2 12 16 2 0 2 7 20.4516 357.117
1 2 11 0 2 7 5 30 3 0 2 7 13 6 3 0 2 7 1 2 4 1 2 7 0 2 7 1 2 11 12 16 2 0 2 7 17 18 2 13 6 3 12 16 2 0 2 7 12 16 2 0 2 7 12 16 2 17 9 2 20.3047 351.973
0 2 7 13 6 3 0 2 7 12 16 2 1 2 7 5 30 3 0 2 7 1 2 7 0 2 7 1 2 7 0 2 7 1 2 7 0 2 7 5 31 3 0 2 7 1 2 7 0 2 7 0 2 7 17 9 2 17 9 2 20.2646 404.658
1 2 11 13 6 3 0 2 11 12 16 2 1 2 7 5 30 3 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 17 9 2 1 2 7 12 16 2 0 2 4 12 16 2 12 16 2 0 2 7 17 9 2 13 6 3 20.3047 346.073
0 2 7 13 6 3 0 2 7 12 16 2 17 18 2 1 2 7 5 30 3 0 2 7 1 2 7 0 2 7 1 2 7 0 2 7 1 2 7 0 2 7 5 31 3 0 2 7 0 2 7 1 2 7 0 2 7 17 18 2 20.2646 388.13
0 2 7 13 6 3 0 2 7 12 16 2 1 2 7 5 30 3 0 2 7 1 2 7 0 2 7 1 2 7 0 2 7 1 2 7 0 2 7 5 31 3 0 2 7 1 2 7 0 2 7 0 2 7 17 9 2 17 18 2 20.2646 395.53
