17 18 2 0 2 7 12 16 2 17 18 2 1 2 7 13 6 3 0 2 7 12 16 2 0 2 7 1 2 4 12 16 2 1 2 11 12 16 2 1 2 11 13 6 3 0 2 7 0 2 7 1 2 7 5 31 3 0 2 4 20.3144 321.207
0 2 7 12 16 2 5 30 3 1 2 7 17 9 2 0 2 7 0 2 7 1 2 7 17 18 2 1 2 7 1 2 7 0 2 11 0 2 11 0 2 3 0 2 7 0 2 4 1 2 7 5 30 3 8 18 2 0 2 4 20.839 400.894
0 2 7 0 2 7 1 2 7 0 2 7 17 18 2 5 30 3 1 2 7 12 16 2 1 2 7 1 2 7 5 30 3 0 2 7 0 2 4 0 2 7 0 2 7 0 2 4 1 2 7 1 2 11 0 2 3 0 2 11 20.8177 444.852
0 2 7 12 16 2 5 30 3 0 2 11 0 2 11 1 2 7 0 2 3 17 9 2 1 2 11 0 2 4 0 2 7 0 2 10 0 2 7 5 30 3 8 18 2 1 2 7 0 2 4 17 18 2 1 2 7 1 2 7 20.9926 393.966
1 2 7 17 18 2 0 2 7 12 16 2 17 18 2 0 2 7 13 6 3 0 2 11 12 16 2 0 2 7 1 2 7 12 16 2 0 2 4 12 16 2 0 2 7 13 6 3 1 2 7 5 30 3 1 2 11 0 2 7 20.3047 329.04
12 16 2 0 2 7 13 6 3 1 2 7 12 16 2 0 2 7 17 18 2 5 30 3 0 2 7 0 2 7 1 2 7 0 2 7 17 9 2 0 2 4 12 16 2 1 2 11 12 16 2 13 6 3 0 2 7 1 2 11 20.3047 323.877
0 2 4 17 18 2 0 2 7 12 16 2 17 18 2 0 2 4 1 2 7 13 6 3 0 2 7 12 16 2 0 2 4 0 2 7 1 2 4 1 2 7 12 16 2 5 31 3 1 2 11 12 16 2 0 2 4 1 2 11 20.6166 348.037
0 2 7 0 2 7 1 2 7 17 18 2 0 2 7 13 6 3 5 30 3 0 2 7 12 16 2 17 18 2 5 31 3 6 2 7 1 2 7 0 2 7 12 16 2 0 2 7 0 2 4 0 2 7 1 2 4 1 2 7 20.3487 371.264
12 16 2 0 2 7 13 6 3 1 2 7 12 16 2 0 2 7 17 18 2 5 30 3 0 2 7 0 2 7 0 2 7 12 16 2 1 2 11 12 16 2 13 6 3 0 2 7 1 2 11 0 2 7 17 18 2 1 2 4 20.3047 320.433
0 2 7 12 16 2 5 30 3 1 2 7 17 9 2 0 2 7 0 2 7 1 2 7 17 18 2 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 5 31 3 13 6 3 20.2646 415.992
