12 16 2 5 30 3 12 16 2 0 2 7 0 2 7 5 31 3 1 2 7 1 2 7 0 2 7 17 18 2 0 2 7 1 2 7 0 2 7 6 2 7 0 2 4 17 18 2 13 6 3 0 2 7 0 2 4 1 2 7 20.3487 370.565
0 2 7 6 2 4 13 6 3 1 2 7 0 2 7 1 2 7 17 18 2 12 16 2 12 16 2 1 2 7 0 2 7 0 2 7 5 30 3 5 31 3 0 2 7 0 2 7 17 18 2 0 2 4 1 2 7 0 2 7 20.3487 384.611
12 16 2 5 30 3 0 2 7 0 2 7 12 16 2 8 9 2 0 2 3 0 2 7 0 2 4 1 2 7 0 2 7 0 2 7 17 18 2 12 16 2 16 6 2 1 2 7 5 30 3 1 2 7 13 6 3 0 2 11 20.6301 339.932
1 2 7 0 2 7 13 6 3 0 2 7 1 2 7 5 31 3 1 2 7 12 16 2 1 2 7 17 18 2 12 16 2 0 2 7 0 2 7 0 2 7 0 2 7 17 18 2 5 30 3 0 2 4 1 2 7 0 2 4 20.3724 376.478
1 2 7 0 2 7 13 6 3 0 2 7 1 2 7 5 31 3 0 2 7 0 2 7 17 18 2 17 18 2 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 5 30 3 1 2 7 1 2 7 12 16 2 0 2 7 20.2646 412.452
12 16 2 5 30 3 13 6 3 0 2 7 0 2 7 5 31 3 0 2 7 1 2 7 1 2 4 0 2 7 0 2 4 17 18 2 0 2 7 0 2 7 12 16 2 1 2 7 6 2 7 1 2 7 0 2 7 17 18 2 20.3487 383.332
12 16 2 0 2 4 13 6 3 0 2 7 0 2 7 0 2 7 5 30 3 0 2 7 13 6 3 17 18 2 17 18 2 12 16 2 1 2 11 12 16 2 0 2 7 0 2 7 12 16 2 1 2 7 1 2 11 1 2 7 20.3047 375.228
12 16 2 0 2 4 13 6 3 0 2 4 0 2 7 1 2 7 5 31 3 1 2 7 1 2 7 17 18 2 17 18 2 12 16 2 0 2 4 12 16 2 0 2 4 0 2 7 12 16 2 1 2 7 0 2 4 1 2 1 20.6124 379.288
1 2 7 0 2 7 13 6 3 0 2 7 1 2 7 5 31 3 1 2 7 0 2 7 12 16 2 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 5 30 3 0 2 7 1 2 7 17 9 2 17 9 2 20.2646 418.847
1 2 7 0 2 7 13 6 3 0 2 7 1 2 7 5 31 3 1 2 7 0 2 7 12 16 2 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 5 30 3 0 2 7 1 2 7 17 9 2 17 18 2 20.2646 396.836
