0 2 7 12 16 2 12 16 2 0 2 7 5 30 3 0 2 11 0 2 7 0 2 7 1 2 11 0 2 8 0 2 7 1 2 7 17 18 2 16 19 11 0 2 11 0 2 11 0 2 3 0 2 11 0 2 11 17 18 2 21.6067 410.874
12 16 2 0 2 8 5 30 3 0 2 11 0 2 8 12 16 2 12 16 2 0 2 8 5 31 3 12 16 2 0 2 11 0 2 7 0 2 7 0 2 11 5 30 3 16 19 11 0 2 7 16 6 2 13 6 3 0 2 7 21.9711 336.719
1 2 7 12 16 2 0 2 7 5 30 3 0 2 7 0 2 7 17 18 2 0 2 7 0 2 7 0 2 7 13 6 3 0 2 7 17 18 2 5 31 3 12 16 2 1 2 11 1 2 7 1 2 11 1 2 7 0 2 7 20.6116 376.813
1 2 10 1 2 7 5 31 3 0 2 7 0 2 7 0 2 3 0 2 3 0 2 3 0 2 7 0 2 3 0 2 7 12 16 2 12 16 2 0 2 3 1 2 7 0 2 3 1 2 7 5 30 3 16 9 11 16 6 2 21.3628 440.313
0 2 7 12 16 2 17 18 2 1 2 4 13 6 3 0 2 7 1 2 3 1 2 7 12 16 2 0 2 7 5 30 3 1 2 7 0 2 7 5 30 3 0 2 4 0 2 7 12 16 2 0 2 7 16 31 2 0 2 7 20.4516 327.555
12 16 2 12 16 2 5 31 3 0 2 4 0 2 7 0 2 7 13 6 3 1 2 7 0 2 7 1 2 4 12 16 2 0 2 7 5 30 3 0 2 7 17 9 2 1 2 7 0 2 7 0 2 3 16 30 2 1 2 7 20.4516 361.728
12 16 2 12 16 2 5 30 3 0 2 7 0 2 4 13 6 3 0 2 7 17 9 2 1 2 7 1 2 7 12 16 2 17 18 2 12 16 2 0 2 7 13 6 3 1 2 3 0 2 12 0 2 7 1 2 11 0 2 4 20.3981 356.135
0 2 7 13 6 3 12 16 2 12 16 2 0 2 7 0 2 7 0 2 7 5 30 3 1 2 11 0 2 7 0 2 7 1 2 7 17 18 2 12 16 2 12 16 2 1 2 11 13 6 3 1 2 4 0 2 7 17 18 2 20.3047 371.48
1 2 7 12 16 2 0 2 7 5 30 3 0 2 7 0 2 7 17 18 2 0 2 7 0 2 7 0 2 7 13 6 3 5 31 3 0 2 7 0 2 7 1 2 7 1 2 7 1 2 7 1 2 7 0 2 7 17 18 2 20.2646 406.713
0 2 7 5 31 3 5 30 3 0 2 7 0 2 7 0 2 7 13 6 3 1 2 7 0 2 7 1 2 7 0 2 7 0 2 7 12 16 2 0 2 7 17 9 2 1 2 7 0 2 7 1 2 7 17 9 2 1 2 7 20.2646 399.002
