0 2 7 5 30 3 0 2 7 1 2 7 1 2 11 17 18 2 17 9 2 12 16 2 13 6 3 12 16 2 0 2 11 0 2 7 13 6 3 12 16 2 12 16 2 0 2 7 1 2 7 1 2 7 0 2 7 0 2 4 20.3047 376.516
0 2 7 5 30 3 0 2 7 0 2 7 1 2 4 0 2 7 1 2 7 17 9 2 12 16 2 1 2 4 13 6 3 12 16 2 5 31 3 0 2 7 0 2 7 17 18 2 1 2 7 0 2 7 0 2 7 6 2 7 20.3487 371.957
0 2 7 5 30 3 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 17 9 2 12 16 2 13 6 3 0 2 4 12 16 2 5 31 3 0 2 7 0 2 7 0 2 4 6 2 7 1 2 7 17 9 2 1 2 7 20.3487 374.562
0 2 7 5 30 3 0 2 7 0 2 7 1 2 7 17 18 2 1 2 11 17 9 2 12 16 2 13 6 3 12 16 2 0 2 7 0 2 7 13 6 3 12 16 2 12 16 2 0 2 7 1 2 7 1 2 4 0 2 11 20.3047 374.549
1 2 11 5 30 3 0 2 7 1 2 7 1 2 7 17 18 2 17 9 2 12 16 2 13 6 3 12 16 2 0 2 7 0 2 7 13 6 3 12 16 2 12 16 2 0 2 7 1 2 11 0 2 4 0 2 7 0 2 7 20.3047 392.703
0 2 7 0 2 7 13 6 3 12 16 2 0 2 4 17 18 2 12 16 2 0 2 7 5 30 3 1 2 7 17 9 2 1 2 7 1 2 7 0 2 7 1 2 7 13 6 3 12 16 2 12 16 2 0 2 11 0 2 11 20.3047 361.522
1 2 7 5 30 3 5 31 3 0 2 7 16 9 11 0 2 7 0 2 3 0 2 4 12 16 2 17 18 2 1 2 7 1 2 3 0 2 4 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 3 20.9542 428.595
0 2 4 13 6 3 1 2 11 0 2 7 12 16 2 0 2 7 12 16 2 12 16 2 0 2 7 0 2 7 5 30 3 1 2 11 1 2 7 17 9 2 1 2 7 0 2 7 12 16 2 0 2 7 13 6 3 17 9 2 20.3047 351.463
0 2 7 0 2 7 13 6 3 1 2 7 0 2 7 0 2 7 5 30 3 0 2 7 0 2 7 1 2 7 17 18 2 0 2 7 1 2 7 1 2 7 1 2 7 5 31 3 0 2 7 0 2 7 12 16 2 17 9 2 20.2646 404.324
0 2 7 0 2 7 13 6 3 1 2 7 0 2 7 0 2 7 5 30 3 0 2 7 0 2 7 1 2 7 17 18 2 0 2 7 1 2 7 1 2 7 1 2 7 5 31 3 0 2 7 0 2 7 12 16 2 17 18 2 20.2646 401.872
