1 2 7 12 16 2 1 2 7 0 2 7 0 2 7 0 2 7 1 2 4 5 31 3 0 2 4 6 2 7 1 2 7 0 2 7 0 2 7 17 18 2 0 2 7 13 6 3 17 18 2 0 2 7 5 30 3 12 16 2 20.3487 362.153
5 31 3 0 2 7 0 2 7 0 2 7 12 16 2 0 2 7 0 2 7 0 2 7 13 6 3 1 2 7 1 2 4 6 2 7 1 2 7 5 30 3 0 2 7 12 16 2 17 9 2 17 9 2 1 2 4 0 2 7 20.3487 392.27
5 30 3 1 2 7 1 2 7 0 2 7 0 2 7 12 16 2 0 2 7 1 2 7 13 6 3 0 2 7 0 2 7 0 2 7 5 31 3 0 2 7 0 2 7 17 9 2 0 2 7 1 2 7 17 9 2 1 2 7 20.2646 398.536
1 2 7 12 16 2 1 2 7 0 2 7 0 2 7 0 2 7 0 2 4 5 31 3 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 17 18 2 0 2 7 16 6 2 6 2 7 1 2 7 5 31 3 0 2 4 20.4596 409.247
17 9 2 0 2 4 6 2 7 0 2 7 12 16 2 1 2 7 0 2 4 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 13 6 3 5 31 3 5 30 3 12 16 2 17 9 2 1 2 7 1 2 7 20.3487 397.446
1 2 3 0 2 3 1 2 3 6 2 7 5 30 3 0 2 3 0 2 7 0 2 7 17 18 2 1 2 7 1 2 7 0 2 7 0 2 7 12 16 2 0 2 3 5 31 3 0 2 4 16 24 2 0 2 4 0 2 7 20.9012 408.166
5 30 3 1 2 7 0 2 7 0 2 7 0 2 7 12 16 2 0 2 7 1 2 4 13 6 3 12 16 2 1 2 7 0 2 7 0 2 7 17 9 2 0 2 3 5 30 3 0 2 7 1 2 4 16 31 2 12 16 2 20.4516 350.978
5 30 3 0 2 11 0 2 3 0 2 7 12 16 2 0 2 3 0 2 3 0 2 3 0 2 7 0 2 7 0 2 3 16 18 11 5 30 3 15 2 11 1 2 11 0 2 7 1 2 3 12 16 2 1 2 3 16 6 2 21.6585 395.224
1 2 7 12 16 2 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 5 31 3 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 17 18 2 0 2 7 13 6 3 0 2 7 5 30 3 1 2 7 17 18 2 20.2646 390.967
1 2 7 12 16 2 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 5 31 3 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 17 18 2 0 2 7 13 6 3 0 2 7 5 30 3 1 2 7 17 9 2 20.2646 387.83
