1 2 7 0 2 7 0 2 7 0 2 7 6 2 4 1 2 7 0 2 7 0 2 7 0 2 7 5 31 3 0 2 7 0 2 4 12 16 2 0 2 7 1 2 7 5 31 3 1 2 7 17 9 2 0 2 7 16 6 2 20.4596 389.157
1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 5 31 3 0 2 7 0 2 4 12 16 2 0 2 7 1 2 7 5 31 3 1 2 7 16 6 2 17 18 2 0 2 4 6 2 7 20.4596 401.169
5 30 3 12 16 2 13 6 3 1 2 7 0 2 7 0 2 7 1 2 7 12 16 2 0 2 3 0 2 4 17 9 2 0 2 7 16 31 2 5 30 3 1 2 7 12 16 2 1 2 7 0 2 7 0 2 4 0 2 7 20.4516 354.513
5 30 3 12 16 2 13 6 3 0 2 7 0 2 7 0 2 7 1 2 7 1 2 7 12 16 2 0 2 7 17 18 2 0 2 7 0 2 7 12 16 2 17 9 2 0 2 11 12 16 2 1 2 4 1 2 11 13 6 3 20.3047 355.3
0 2 3 0 2 7 5 30 3 0 2 4 12 16 2 1 2 7 0 2 7 0 2 7 1 2 7 0 2 3 16 6 2 5 31 3 0 2 7 16 6 2 12 16 2 1 2 3 0 2 3 0 2 7 0 2 7 15 2 11 20.9684 376.534
5 30 3 12 16 2 13 6 3 1 2 7 0 2 7 0 2 7 1 2 7 0 2 7 6 2 7 0 2 7 0 2 7 17 18 2 0 2 7 5 31 3 0 2 4 1 2 7 12 16 2 17 9 2 1 2 4 0 2 7 20.3487 363.074
0 2 7 0 2 4 5 30 3 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 13 6 3 12 16 2 12 16 2 1 2 7 13 6 3 12 16 2 12 16 2 1 2 11 0 2 7 1 2 11 17 9 2 17 18 2 20.3047 410.568
0 2 11 1 2 7 12 16 2 0 2 4 1 2 7 1 2 7 0 2 11 12 16 2 13 6 3 0 2 7 17 18 2 0 2 7 1 2 7 12 16 2 13 6 3 17 18 2 12 16 2 0 2 7 0 2 7 5 30 3 20.3047 335.723
5 30 3 1 2 7 13 6 3 1 2 7 0 2 7 0 2 7 0 2 7 12 16 2 0 2 7 17 9 2 0 2 7 0 2 7 0 2 7 1 2 7 17 18 2 5 31 3 0 2 7 1 2 7 0 2 7 1 2 7 20.2646 412.159
1 2 7 1 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 17 18 2 0 2 7 5 31 3 0 2 7 0 2 7 1 2 7 12 16 2 5 30 3 13 6 3 1 2 7 0 2 7 17 18 2 20.2646 411.602
