12 16 2 0 2 7 5 30 3 0 2 3 0 2 11 0 2 7 17 9 2 0 2 3 13 6 3 0 2 7 17 18 2 0 2 11 1 2 10 12 16 2 1 2 11 1 2 4 5 30 3 1 2 7 1 2 7 0 2 4 20.8249 346.327
0 2 7 5 31 3 0 2 7 0 2 7 1 2 8 6 2 7 0 2 3 1 2 3 0 2 7 0 2 7 0 2 8 5 30 3 17 18 2 0 2 7 6 2 7 0 2 7 1 2 7 16 6 2 0 2 7 5 31 3 21.0271 402.493
0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 17 18 2 1 2 4 0 2 11 1 2 7 0 2 7 5 30 3 1 2 4 0 2 10 0 2 7 5 31 3 1 2 4 0 2 11 1 2 7 1 2 7 17 9 2 20.6017 431.713
1 2 7 0 2 7 0 2 7 5 31 3 0 2 7 0 2 7 1 2 7 5 30 3 13 6 3 1 2 7 17 9 2 17 18 2 0 2 7 12 16 2 0 2 7 0 2 7 1 2 7 12 16 2 1 2 4 0 2 4 20.3724 378.142
12 16 2 6 2 7 0 2 7 5 30 3 0 2 7 0 2 7 0 2 7 5 31 3 13 6 3 1 2 7 17 9 2 17 18 2 1 2 7 0 2 7 12 16 2 0 2 7 0 2 4 1 2 4 0 2 7 1 2 7 20.3487 377.873
0 2 7 6 2 4 5 31 3 0 2 7 5 30 3 0 2 7 1 2 4 0 2 7 0 2 7 1 2 7 0 2 7 17 18 2 17 9 2 1 2 7 0 2 7 12 16 2 1 2 7 13 6 3 0 2 7 12 16 2 20.3487 370.199
0 2 7 5 31 3 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 1 2 4 1 2 4 17 9 2 5 31 3 17 18 2 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 20.4687 454.365
12 16 2 1 2 7 0 2 7 5 30 3 0 2 7 0 2 7 0 2 7 0 2 4 5 31 3 13 6 3 1 2 7 6 2 7 17 9 2 17 18 2 1 2 7 0 2 7 0 2 4 1 2 7 12 16 2 0 2 7 20.3487 370.994
0 2 7 5 31 3 0 2 7 0 2 4 1 2 7 0 2 7 1 2 7 0 2 7 5 31 3 0 2 4 1 2 7 1 2 7 1 2 7 17 18 2 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 17 18 2 20.4687 450.937
1 2 7 0 2 7 0 2 7 5 31 3 0 2 7 0 2 7 1 2 7 5 30 3 13 6 3 1 2 7 17 9 2 17 18 2 0 2 7 12 16 2 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 20.2646 404.694
