0 2 7 1 2 11 12 16 2 13 6 3 12 16 2 0 2 4 17 9 2 0 2 7 1 2 7 5 30 3 17 18 2 13 6 3 12 16 2 0 2 7 15 2 11 0 2 7 5 30 3 0 2 7 0 2 7 12 16 2 20.6171 296.844
0 2 7 0 2 7 0 2 7 13 6 3 0 2 7 0 2 7 5 30 3 12 16 2 1 2 7 0 2 7 1 2 7 17 9 2 1 2 11 0 2 7 5 31 3 12 16 2 12 16 2 1 2 11 1 2 7 0 2 7 20.862 387.149
0 2 4 0 2 4 12 16 2 0 2 7 1 2 11 1 2 11 0 2 7 0 2 7 5 31 3 1 2 4 12 16 2 12 16 2 12 16 2 17 9 2 0 2 4 0 2 4 1 2 7 1 2 7 17 9 2 13 6 3 20.6166 410.329
1 2 7 0 2 7 12 16 2 0 2 7 12 16 2 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 5 30 3 17 18 2 0 2 4 5 30 3 8 9 2 0 2 3 1 2 4 17 1 2 20.7158 392.566
1 2 7 0 2 7 12 16 2 0 2 7 12 16 2 0 2 7 0 2 7 1 2 7 1 2 7 0 2 4 5 30 3 17 18 2 17 9 2 1 2 7 13 6 3 13 6 3 0 2 11 12 16 2 0 2 11 12 16 2 20.3047 366.481
0 2 7 1 2 7 12 16 2 0 2 7 13 6 3 0 2 7 0 2 7 17 18 2 0 2 7 5 30 3 1 2 11 1 2 7 12 16 2 12 16 2 1 2 11 0 2 4 0 2 7 12 16 2 17 18 2 13 6 3 20.3047 353.525
0 2 7 0 2 7 1 2 11 0 2 7 13 6 3 0 2 7 0 2 4 0 2 7 5 30 3 12 16 2 12 16 2 12 16 2 12 16 2 1 2 11 1 2 7 13 6 3 0 2 7 1 2 7 17 9 2 17 9 2 20.3047 405.151
0 2 7 1 2 7 12 16 2 0 2 7 13 6 3 0 2 7 0 2 7 17 18 2 0 2 7 5 30 3 1 2 11 12 16 2 12 16 2 1 2 11 0 2 7 12 16 2 17 18 2 13 6 3 1 2 4 0 2 7 20.3047 330.261
0 2 7 0 2 7 0 2 7 13 6 3 0 2 7 0 2 7 5 30 3 1 2 7 1 2 7 0 2 7 1 2 7 17 9 2 17 9 2 0 2 7 0 2 7 5 31 3 0 2 7 12 16 2 1 2 7 1 2 7 20.2646 427.635
1 2 7 0 2 7 12 16 2 0 2 7 0 2 7 0 2 7 1 2 7 1 2 7 5 30 3 17 9 2 1 2 7 13 6 3 1 2 7 0 2 7 5 31 3 0 2 7 0 2 7 0 2 7 0 2 7 17 18 2 20.2646 416.037
