0 2 7 0 2 7 0 2 7 6 2 4 0 2 7 5 31 3 5 30 3 0 2 7 13 6 3 12 16 2 1 2 4 0 2 7 17 18 2 12 16 2 1 2 7 1 2 7 17 18 2 1 2 7 0 2 7 0 2 7 20.3487 366.507
1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 5 30 3 5 31 3 0 2 4 0 2 7 13 6 3 12 16 2 17 9 2 0 2 7 1 2 7 0 2 7 12 16 2 0 2 7 6 2 4 17 18 2 20.3487 385.226
1 2 4 13 6 3 0 2 7 0 2 7 5 31 3 5 30 3 0 2 7 1 2 4 0 2 7 0 2 7 17 18 2 0 2 7 0 2 7 6 2 7 17 9 2 12 16 2 1 2 7 0 2 7 1 2 7 12 16 2 20.3487 380.841
1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 5 31 3 5 30 3 0 2 7 13 6 3 12 16 2 0 2 7 0 2 4 12 16 2 0 2 4 6 2 7 1 2 7 17 18 2 17 9 2 1 2 7 20.3487 384.652
0 2 7 0 2 7 1 2 10 1 2 4 0 2 10 0 2 3 1 2 7 0 2 7 0 2 7 5 30 3 5 31 3 0 2 7 0 2 7 17 18 2 0 2 7 1 2 7 1 2 7 0 2 7 1 2 4 17 9 2 20.5765 451.53
1 2 7 6 2 7 17 9 2 0 2 7 0 2 7 0 2 7 0 2 7 1 2 4 0 2 7 0 2 7 0 2 7 5 31 3 1 2 7 1 2 4 0 2 7 0 2 7 12 16 2 5 31 3 16 6 2 0 2 7 20.4596 415.788
0 2 7 0 2 7 0 2 7 0 2 7 5 31 3 5 30 3 0 2 7 13 6 3 12 16 2 0 2 7 17 18 2 1 2 7 1 2 7 17 18 2 1 2 7 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 20.2646 420.351
1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 5 31 3 5 30 3 0 2 7 13 6 3 12 16 2 0 2 7 0 2 4 12 16 2 6 2 7 1 2 7 17 18 2 17 18 2 0 2 7 1 2 4 20.3487 397.32
1 2 7 13 6 3 0 2 7 0 2 7 5 30 3 5 31 3 0 2 7 1 2 7 0 2 7 0 2 7 17 18 2 0 2 7 0 2 7 1 2 7 0 2 7 12 16 2 0 2 7 1 2 7 17 9 2 1 2 7 20.2646 403.516
1 2 7 17 9 2 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 5 30 3 1 2 7 13 6 3 12 16 2 1 2 7 1 2 7 5 31 3 0 2 7 0 2 7 0 2 7 17 9 2 20.2646 420.586
