5 30 3 12 16 2 0 2 7 13 6 3 12 16 2 0 2 7 1 2 7 1 2 7 0 2 4 5 30 3 0 2 7 0 2 7 16 31 2 0 2 7 0 2 3 1 2 7 1 2 4 0 2 7 17 18 2 12 16 2 20.4516 351.784
5 31 3 5 30 3 0 2 7 13 6 3 0 2 7 1 2 7 0 2 7 0 2 7 0 2 4 17 9 2 1 2 4 0 2 7 0 2 7 12 16 2 0 2 7 1 2 7 12 16 2 6 2 7 1 2 7 17 18 2 20.3487 380.933
5 30 3 12 16 2 1 2 7 13 6 3 0 2 7 0 2 7 0 2 7 0 2 7 0 2 11 12 16 2 1 2 11 13 6 3 12 16 2 12 16 2 17 9 2 0 2 7 1 2 7 17 9 2 0 2 7 1 2 4 20.3047 363.363
5 30 3 12 16 2 1 2 7 13 6 3 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 12 16 2 1 2 11 13 6 3 12 16 2 12 16 2 17 9 2 1 2 7 1 2 11 0 2 7 0 2 4 17 18 2 20.3047 374.961
5 30 3 12 16 2 1 2 7 13 6 3 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 12 16 2 1 2 11 0 2 7 13 6 3 12 16 2 12 16 2 1 2 11 17 9 2 17 9 2 0 2 7 1 2 4 20.3047 367.086
5 30 3 0 2 7 13 6 3 1 2 7 1 2 7 0 2 7 0 2 7 0 2 11 17 9 2 0 2 4 12 16 2 1 2 7 12 16 2 1 2 11 17 18 2 12 16 2 13 6 3 0 2 7 12 16 2 0 2 7 20.3047 346.817
5 30 3 12 16 2 1 2 7 13 6 3 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 12 16 2 1 2 11 13 6 3 12 16 2 12 16 2 17 9 2 0 2 4 0 2 7 1 2 7 1 2 11 17 9 2 20.3047 381.125
5 31 3 12 16 2 0 2 1 0 2 7 17 9 2 13 6 3 12 16 2 12 16 2 0 2 4 1 2 7 1 2 4 1 2 4 17 18 2 0 2 7 1 2 4 1 2 7 0 2 7 0 2 4 0 2 7 12 16 2 20.6124 389.818
5 30 3 0 2 7 0 2 7 13 6 3 1 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 12 16 2 1 2 7 17 9 2 5 31 3 0 2 7 0 2 7 0 2 7 1 2 7 1 2 7 17 18 2 20.2646 400.165
5 30 3 0 2 7 0 2 7 13 6 3 1 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 12 16 2 1 2 7 17 9 2 5 31 3 0 2 7 0 2 7 0 2 7 1 2 7 1 2 7 17 9 2 20.2646 401.465
