13 6 3 0 2 7 5 30 3 0 2 7 0 2 7 0 2 7 5 31 3 1 2 7 16 24 2 17 18 2 0 2 7 0 2 7 6 2 3 1 2 7 1 2 7 12 16 2 0 2 7 0 2 7 12 16 2 12 16 2 20.5451 381.711
1 2 4 1 2 7 0 2 7 13 6 3 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 12 16 2 17 18 2 0 2 7 5 31 3 6 2 7 0 2 7 5 30 3 12 16 2 17 9 2 1 2 4 0 2 7 20.3487 362.111
12 16 2 5 30 3 0 2 11 12 16 2 0 2 7 0 2 7 0 2 3 0 2 7 17 18 2 0 2 7 1 2 7 0 2 7 5 30 3 1 2 11 16 19 11 0 2 3 1 2 4 0 2 3 1 2 4 8 9 2 21.4194 370.21
0 2 7 0 2 7 0 2 7 0 2 7 1 2 4 1 2 7 1 2 7 5 30 3 0 2 7 0 2 4 17 18 2 13 6 3 12 16 2 5 30 3 0 2 7 1 2 7 16 31 2 0 2 3 12 16 2 12 16 2 20.4516 380.031
0 2 7 0 2 3 0 2 7 0 2 7 0 2 7 1 2 4 17 18 2 5 31 3 0 2 7 1 2 10 17 9 2 0 2 7 1 2 10 1 2 7 1 2 7 1 2 7 5 30 3 0 2 4 0 2 7 0 2 7 20.5765 438.507
1 2 7 1 2 7 5 30 3 0 2 7 6 2 7 0 2 7 0 2 4 5 31 3 17 9 2 17 18 2 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 1 2 7 12 16 2 0 2 4 12 16 2 13 6 3 20.3487 412.725
1 2 4 1 2 7 0 2 7 13 6 3 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 12 16 2 17 18 2 0 2 7 5 31 3 6 2 7 0 2 7 5 30 3 12 16 2 0 2 4 1 2 7 17 18 2 20.3487 366.801
1 2 7 1 2 7 0 2 7 13 6 3 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 5 30 3 0 2 7 1 2 7 5 31 3 12 16 2 17 9 2 0 2 7 0 2 7 1 2 7 0 2 7 17 9 2 20.2646 403.121
0 2 7 13 6 3 1 2 7 1 2 7 17 9 2 1 2 7 0 2 7 1 2 7 5 30 3 0 2 7 0 2 7 17 18 2 5 31 3 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 12 16 2 1 2 7 20.2646 399.314
1 2 7 0 2 7 13 6 3 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 12 16 2 17 18 2 0 2 7 5 31 3 0 2 7 5 30 3 17 18 2 0 2 7 1 2 7 0 2 7 1 2 7 20.2646 405.074
