13 6 3 0 2 7 5 30 3 0 2 7 12 16 2 0 2 7 1 2 7 12 16 2 1 2 11 0 2 7 12 16 2 17 9 2 1 2 11 0 2 4 12 16 2 0 2 7 13 6 3 1 2 7 0 2 7 17 9 2 20.3047 310.615
12 16 2 13 6 3 5 30 3 0 2 7 0 2 7 1 2 7 1 2 7 0 2 11 5 30 3 17 9 2 8 18 2 17 18 2 12 16 2 0 2 11 0 2 11 1 2 7 0 2 7 0 2 7 0 2 7 1 2 11 20.8343 397.674
13 6 3 0 2 7 5 30 3 0 2 7 12 16 2 0 2 7 1 2 11 12 16 2 0 2 7 0 2 7 12 16 2 17 9 2 1 2 11 0 2 7 12 16 2 1 2 7 13 6 3 1 2 4 0 2 7 17 9 2 20.3047 318.913
13 6 3 0 2 7 5 30 3 0 2 7 12 16 2 1 2 7 1 2 11 12 16 2 0 2 7 0 2 7 12 16 2 17 9 2 1 2 11 0 2 7 12 16 2 1 2 7 13 6 3 0 2 4 17 18 2 0 2 7 20.3047 319.666
12 16 2 13 6 3 12 16 2 12 16 2 12 16 2 1 2 7 1 2 11 0 2 7 0 2 3 1 2 7 0 2 12 0 2 7 16 15 2 1 2 7 0 2 3 0 2 3 0 2 7 5 30 3 17 9 2 8 9 2 20.9925 418.424
12 16 2 0 2 4 1 2 7 13 6 3 12 16 2 12 16 2 0 2 4 0 2 4 0 2 4 5 31 3 12 16 2 1 2 7 17 18 2 1 2 7 1 2 11 1 2 7 0 2 11 0 2 7 17 9 2 0 2 4 20.6166 369.6
12 16 2 13 6 3 0 2 11 5 30 3 0 2 11 0 2 3 12 16 2 1 2 7 0 2 7 5 30 3 16 30 2 0 2 7 0 2 7 0 2 3 17 9 2 0 2 11 0 2 7 0 2 11 5 30 3 1 2 11 21.1733 361.312
12 16 2 0 2 7 5 31 3 1 2 7 13 6 3 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 5 30 3 0 2 7 17 18 2 0 2 7 1 2 7 1 2 7 17 18 2 0 2 7 0 2 7 0 2 7 20.2646 392.999
0 2 7 5 30 3 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 1 2 7 1 2 7 13 6 3 5 31 3 1 2 7 12 16 2 0 2 7 0 2 7 0 2 7 1 2 7 17 9 2 17 18 2 20.2646 426.703
0 2 7 5 30 3 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 1 2 7 1 2 7 13 6 3 5 31 3 1 2 7 12 16 2 0 2 7 0 2 7 0 2 7 1 2 7 17 9 2 17 9 2 20.2646 423.185
