0 2 4 1 2 7 12 16 2 5 30 3 0 2 7 0 2 7 13 6 3 1 2 4 1 2 7 1 2 4 13 6 3 0 2 7 0 2 7 1 2 7 5 31 3 0 2 7 1 2 7 1 2 4 1 2 7 5 31 3 17 9 2 1 2 7 17 18 2 17 9 2 17 18 2 1 2 7 0 2 7 0 2 4 0 2 7 0 2 7 12 16 2 1 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 13 6 3 17 18 2 0 2 7 12 16 2 0 2 7 0 2 7 1 2 7 5 30 3 1 2 7 0 2 7 17 9 2 1 2 4 1 2 4 1 2 7 17 9 2 0 2 7 0 2 7 0 2 7 59.7876 1302.47
0 2 7 1 2 7 12 16 2 5 30 3 12 16 2 0 2 7 1 2 7 13 6 3 0 2 7 0 2 4 1 2 7 13 6 3 0 2 7 0 2 4 0 2 7 5 30 3 0 2 4 1 2 7 0 2 7 1 2 7 1 2 7 17 9 2 0 2 7 5 31 3 17 18 2 17 9 2 17 9 2 17 18 2 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 12 16 2 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 1 2 7 1 2 7 1 2 7 1 2 7 1 2 7 0 2 4 1 2 7 1 2 7 1 2 7 17 9 2 17 18 2 1 2 4 5 31 3 0 2 4 13 6 3 0 2 7 0 2 4 1 2 7 0 2 7 59.7876 1359.17
0 2 4 1 2 4 12 16 2 5 30 3 0 2 7 0 2 7 13 6 3 6 2 7 1 2 3 1 2 7 13 6 3 0 2 7 0 2 7 1 2 7 0 2 7 1 2 4 1 2 7 1 2 7 16 15 2 0 2 7 1 2 3 17 18 2 17 9 2 17 18 2 1 2 7 5 31 3 0 2 3 0 2 4 0 2 7 12 16 2 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 12 16 2 0 2 7 0 2 7 0 2 3 0 2 7 0 2 7 5 30 3 8 9 2 0 2 7 1 2 7 17 9 2 0 2 7 17 18 2 5 30 3 16 6 2 12 16 2 1 2 7 1 2 4 8 18 2 1 2 7 5 30 3 0 2 7 60.9281 1253.74
1 2 7 1 2 4 12 16 2 5 30 3 12 16 2 5 31 3 0 2 7 17 9 2 1 2 7 1 2 7 1 2 7 13 6 3 16 19 11 1 2 7 0 2 7 5 30 3 0 2 7 0 2 7 1 2 7 0 2 7 1 2 7 17 9 2 0 2 4 17 18 2 17 9 2 17 1 2 17 18 2 0 2 4 1 2 7 0 2 7 0 2 7 0 2 7 12 16 2 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 8 9 2 0 2 7 5 30 3 1 2 7 1 2 7 6 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 5 30 3 13 6 3 5 30 3 0 2 7 5 30 3 61.174 1327.34
0 2 7 1 2 7 12 16 2 12 16 2 0 2 7 0 2 7 1 2 7 13 6 3 0 2 7 0 2 7 0 2 7 5 31 3 6 2 7 1 2 7 0 2 7 17 9 2 1 2 4 17 18 2 17 9 2 17 18 2 0 2 7 1 2 7 0 2 7 1 2 7 0 2 11 12 16 2 12 16 2 0 2 7 0 2 7 0 2 4 0 2 7 1 2 7 13 6 3 0 2 4 0 2 4 16 24 2 1 2 7 1 2 7 17 18 2 5 30 3 0 2 7 5 31 3 0 2 7 6 2 4 1 2 4 0 2 7 1 2 7 0 2 7 1 2 7 0 2 3 13 6 3 1 2 4 12 16 2 0 2 4 0 2 7 0 2 7 17 18 2 5 30 3 1 2 7 5 30 3 60.4557 1243.78
0 2 4 5 30 3 1 2 3 17 9 2 12 16 2 0 2 7 0 2 7 0 2 7 1 2 7 1 2 4 1 2 7 0 2 7 0 2 4 0 2 7 5 30 3 1 2 7 0 2 11 1 2 7 1 2 4 1 2 10 13 6 3 1 2 7 12 16 2 17 9 2 12 16 2 0 2 7 1 2 7 0 2 11 17 18 2 0 2 7 0 2 4 0 2 4 0 2 7 1 2 4 8 9 2 1 2 3 0 2 7 1 2 4 5 31 3 0 2 4 0 2 7 0 2 7 0 2 4 5 31 3 17 18 2 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 17 18 2 0 2 4 1 2 4 17 9 2 1 2 7 1 2 4 16 6 2 0 2 7 1 2 3 0 2 4 60.8451 1283.77
0 2 4 5 31 3 12 16 2 17 9 2 12 16 2 0 2 3 16 6 2 6 2 7 5 31 3 1 2 4 0 2 7 0 2 7 1 2 4 0 2 4 1 2 7 13 6 3 1 2 7 1 2 7 0 2 4 0 2 4 1 2 7 1 2 4 1 2 7 0 2 4 13 6 3 0 2 7 12 16 2 5 31 3 17 18 2 12 16 2 0 2 7 1 2 7 0 2 7 17 18 2 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 17 9 2 0 2 7 0 2 7 17 9 2 1 2 7 1 2 7 1 2 7 0 2 7 1 2 7 0 2 4 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 4 0 2 4 1 2 7 5 30 3 17 18 2 0 2 4 60.2409 1285.44
0 2 3 12 16 2 5 30 3 12 16 2 5 30 3 0 2 3 1 2 7 0 2 4 0 2 4 0 2 3 0 2 7 1 2 4 0 2 7 1 2 7 1 2 3 0 2 7 0 2 7 1 2 3 0 2 7 17 18 2 5 30 3 0 2 7 0 2 4 1 2 7 16 19 11 1 2 4 0 2 4 17 18 2 0 2 7 1 2 3 13 6 3 12 16 2 0 2 7 1 2 3 1 2 7 0 2 7 0 2 7 17 9 2 1 2 7 1 2 3 0 2 4 17 9 2 13 6 3 16 30 2 15 2 11 1 2 7 1 2 3 0 2 7 0 2 7 0 2 4 1 2 3 5 30 3 0 2 7 0 2 4 0 2 3 17 9 2 5 30 3 0 2 7 1 2 3 0 2 7 61.5146 1253.01
0 2 7 1 2 7 12 16 2 5 31 3 0 2 7 0 2 7 13 6 3 1 2 7 1 2 7 1 2 7 13 6 3 0 2 7 0 2 7 1 2 7 5 31 3 0 2 7 1 2 7 1 2 7 1 2 7 17 9 2 0 2 7 1 2 7 17 18 2 17 9 2 17 18 2 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 12 16 2 1 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 13 6 3 17 18 2 5 31 3 0 2 7 12 16 2 16 6 2 12 16 2 0 2 7 0 2 7 0 2 7 1 2 7 1 2 7 17 18 2 0 2 4 0 2 4 1 2 7 1 2 7 0 2 4 59.7212 1327.88
0 2 7 1 2 7 12 16 2 5 31 3 0 2 7 0 2 7 13 6 3 1 2 7 1 2 7 1 2 7 13 6 3 0 2 7 0 2 7 1 2 7 5 31 3 0 2 7 1 2 7 1 2 7 1 2 7 17 9 2 0 2 7 1 2 7 17 18 2 17 9 2 17 18 2 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 12 16 2 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 13 6 3 17 18 2 5 31 3 0 2 7 12 16 2 16 6 2 12 16 2 0 2 7 0 2 7 0 2 7 1 2 4 1 2 7 17 18 2 0 2 7 0 2 4 1 2 7 1 2 7 1 2 4 59.7212 1336.67
