17 9 2 0 2 7 0 2 7 0 2 7 0 2 7 5 31 3 0 2 7 0 2 7 1 2 4 5 30 3 0 2 7 12 16 2 1 2 7 1 2 7 0 2 7 1 2 7 0 2 7 0 2 7 1 2 7 1 2 7 17 18 2 0 2 7 17 18 2 1 2 7 0 2 7 17 18 2 17 9 2 17 9 2 1 2 7 1 2 4 1 2 7 1 2 7 0 2 7 5 31 3 0 2 7 13 6 3 5 30 3 0 2 7 0 2 7 1 2 7 1 2 4 1 2 7 1 2 7 0 2 7 0 2 4 12 16 2 13 6 3 0 2 7 13 6 3 0 2 7 0 2 7 0 2 4 1 2 7 1 2 7 0 2 7 17 18 2 5 30 3 0 2 7 1 2 7 0 2 7 59.9409 1324.56
17 9 2 1 2 7 0 2 7 1 2 7 5 30 3 0 2 7 0 2 7 0 2 7 13 6 3 12 16 2 0 2 7 0 2 7 0 2 7 0 2 3 1 2 7 17 18 2 0 2 7 17 18 2 0 2 7 17 18 2 17 9 2 1 2 7 1 2 7 1 2 7 1 2 7 0 2 7 0 2 4 13 6 3 0 2 7 0 2 7 1 2 3 0 2 4 0 2 7 0 2 7 1 2 7 5 31 3 1 2 7 0 2 4 0 2 7 1 2 7 0 2 7 0 2 7 1 2 7 17 18 2 0 2 7 1 2 7 1 2 11 1 2 7 1 2 4 1 2 4 0 2 3 1 2 11 0 2 7 12 16 2 1 2 7 1 2 7 0 2 7 16 6 2 1 2 7 1 2 7 59.6441 1372.05
17 9 2 1 2 7 0 2 7 1 2 7 5 30 3 0 2 7 0 2 7 0 2 7 13 6 3 12 16 2 0 2 7 0 2 7 0 2 7 0 2 3 1 2 7 17 18 2 0 2 7 17 18 2 0 2 7 17 18 2 17 9 2 1 2 7 1 2 7 1 2 7 1 2 7 0 2 7 0 2 4 13 6 3 0 2 7 0 2 7 1 2 3 0 2 4 0 2 7 0 2 7 1 2 7 5 31 3 1 2 7 0 2 4 0 2 7 1 2 7 0 2 7 0 2 7 1 2 7 17 18 2 0 2 7 1 2 7 1 2 11 5 30 3 1 2 4 1 2 4 0 2 3 0 2 7 5 31 3 0 2 7 1 2 7 1 2 7 0 2 7 1 2 3 1 2 11 1 2 4 60.4348 1372.24
17 9 2 1 2 7 0 2 7 1 2 4 1 2 7 5 30 3 0 2 7 0 2 7 1 2 11 5 30 3 0 2 7 13 6 3 12 16 2 0 2 7 0 2 7 0 2 7 0 2 3 1 2 4 1 2 4 1 2 7 0 2 3 17 18 2 0 2 7 17 18 2 1 2 11 0 2 7 17 18 2 17 9 2 17 9 2 1 2 7 1 2 7 1 2 7 1 2 7 0 2 7 0 2 4 13 6 3 0 2 7 0 2 7 1 2 3 12 16 2 0 2 4 0 2 7 0 2 7 1 2 7 5 31 3 12 16 2 13 6 3 1 2 7 0 2 4 0 2 7 1 2 7 0 2 3 1 2 3 0 2 7 0 2 7 1 2 7 17 18 2 1 2 11 0 2 7 1 2 4 60.2249 1310.65
17 9 2 0 2 7 0 2 4 1 2 7 1 2 7 5 31 3 0 2 7 0 2 4 1 2 7 5 30 3 0 2 7 0 2 4 12 16 2 1 2 7 1 2 7 0 2 7 0 2 7 1 2 4 0 2 7 1 2 7 0 2 4 1 2 7 0 2 4 17 18 2 0 2 7 5 31 3 17 18 2 1 2 7 1 2 7 17 18 2 17 9 2 17 9 2 0 2 4 1 2 4 0 2 4 0 2 7 1 2 7 1 2 7 0 2 7 1 2 7 0 2 7 0 2 7 13 6 3 1 2 4 1 2 7 0 2 7 1 2 4 0 2 7 1 2 7 0 2 4 1 2 4 17 9 2 0 2 4 0 2 7 5 31 3 6 2 3 0 2 7 0 2 7 0 2 4 1 2 7 60.0918 1369.03
17 9 2 0 2 7 0 2 7 1 2 7 1 2 7 5 31 3 0 2 7 0 2 7 1 2 7 5 30 3 0 2 7 12 16 2 1 2 7 1 2 7 0 2 7 0 2 7 1 2 7 0 2 7 1 2 7 1 2 7 17 18 2 5 31 3 17 18 2 1 2 7 0 2 7 17 18 2 17 9 2 17 9 2 1 2 7 1 2 7 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 13 6 3 1 2 7 1 2 7 0 2 7 0 2 7 1 2 7 1 2 7 0 2 4 0 2 7 0 2 7 0 2 3 12 16 2 13 6 3 0 2 7 13 6 3 0 2 3 1 2 7 1 2 7 0 2 7 1 2 11 17 9 2 1 2 11 0 2 7 0 2 7 0 2 4 59.8072 1376.13
17 9 2 0 2 7 0 2 7 1 2 7 1 2 7 5 31 3 0 2 4 0 2 7 5 30 3 0 2 7 0 2 7 12 16 2 1 2 7 1 2 7 0 2 7 0 2 7 1 2 7 0 2 7 1 2 7 1 2 7 17 18 2 0 2 7 5 31 3 17 18 2 1 2 7 1 2 3 17 18 2 0 2 7 1 2 7 1 2 7 0 2 7 1 2 7 1 2 7 0 2 7 13 6 3 0 2 7 0 2 4 1 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 13 6 3 16 6 2 0 2 7 0 2 3 0 2 7 17 9 2 5 31 3 1 2 7 1 2 7 0 2 7 0 2 7 0 2 4 17 18 2 1 2 7 1 2 7 1 2 7 59.9601 1358.73
17 9 2 0 2 7 0 2 7 5 31 3 1 2 7 1 2 7 5 30 3 0 2 7 1 2 7 0 2 7 1 2 7 17 18 2 0 2 3 17 18 2 0 2 7 0 2 7 17 9 2 0 2 7 0 2 7 1 2 7 1 2 7 1 2 7 13 6 3 0 2 7 0 2 7 0 2 7 0 2 7 0 2 7 0 2 3 1 2 7 0 2 7 0 2 3 0 2 4 0 2 3 12 16 2 0 2 7 1 2 3 5 30 3 0 2 7 1 2 7 5 31 3 1 2 7 0 2 7 0 2 4 1 2 7 1 2 3 0 2 7 5 31 3 16 6 2 1 2 7 1 2 7 17 9 2 6 2 7 16 19 11 6 2 7 5 30 3 0 2 4 16 30 2 1 2 3 0 2 7 61.1176 1286.66
17 9 2 1 2 7 1 2 7 5 30 3 0 2 7 0 2 7 5 31 3 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 1 2 7 17 18 2 0 2 7 17 18 2 1 2 7 1 2 7 17 9 2 1 2 7 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 13 6 3 0 2 7 1 2 7 0 2 4 1 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 4 1 2 7 0 2 7 13 6 3 12 16 2 13 6 3 12 16 2 0 2 7 17 18 2 1 2 7 0 2 7 17 9 2 0 2 7 5 31 3 1 2 4 5 30 3 1 2 4 12 16 2 0 2 7 17 18 2 0 2 7 1 2 4 0 2 4 0 2 4 1 2 7 59.7876 1278.86
17 9 2 0 2 7 0 2 7 0 2 7 0 2 4 5 31 3 0 2 7 0 2 7 1 2 7 5 30 3 0 2 7 12 16 2 1 2 7 1 2 7 0 2 7 0 2 7 1 2 7 0 2 7 1 2 7 1 2 7 17 18 2 5 30 3 17 18 2 1 2 7 0 2 7 17 18 2 17 9 2 17 9 2 1 2 7 1 2 7 1 2 7 0 2 7 1 2 7 1 2 7 0 2 7 13 6 3 5 31 3 1 2 7 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 4 12 16 2 13 6 3 0 2 4 13 6 3 0 2 7 0 2 4 0 2 4 0 2 7 0 2 4 1 2 7 1 2 7 1 2 7 17 9 2 12 16 2 1 2 4 59.7876 1358.68
