5 30 3 12 16 2 0 2 4 0 2 7 17 18 2 0 2 7 0 2 4 1 2 7 6 2 3 1 2 4 17 18 2 17 9 2 5 31 3 1 2 4 17 9 2 1 2 7 17 18 2 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 4 1 2 7 0 2 7 17 9 2 5 31 3 1 2 7 1 2 4 1 2 7 0 2 7 1 2 4 0 2 4 1 2 7 17 18 2 5 31 3 13 6 3 0 2 4 0 2 7 1 2 7 0 2 7 0 2 7 0 2 4 1 2 4 0 2 7 0 2 7 0 2 4 1 2 7 1 2 4 1 2 7 1 2 7 0 2 4 0 2 7 1 2 7 0 2 7 1 2 4 0 2 7 0 2 7 60.0918 1375.99
5 31 3 12 16 2 0 2 7 5 31 3 13 6 3 0 2 4 17 18 2 1 2 7 1 2 7 0 2 7 17 18 2 0 2 7 0 2 4 0 2 7 17 9 2 0 2 7 0 2 7 1 2 7 0 2 7 1 2 7 5 31 3 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 4 0 2 7 16 15 2 17 18 2 0 2 7 1 2 7 17 18 2 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 1 2 7 1 2 7 1 2 3 0 2 7 0 2 7 5 30 3 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 17 9 2 6 2 7 6 2 7 12 16 2 13 6 3 1 2 7 1 2 7 1 2 11 1 2 7 0 2 7 60.2734 1311.58
5 30 3 12 16 2 1 2 7 0 2 4 17 18 2 0 2 7 0 2 7 1 2 7 0 2 4 17 18 2 17 9 2 5 31 3 1 2 7 17 9 2 1 2 7 17 18 2 0 2 7 5 30 3 1 2 4 1 2 4 0 2 7 0 2 7 0 2 4 0 2 7 1 2 7 0 2 7 17 9 2 5 31 3 0 2 7 1 2 7 1 2 7 0 2 7 1 2 7 0 2 7 1 2 3 17 18 2 13 6 3 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 4 1 2 7 1 2 7 1 2 4 0 2 4 1 2 7 0 2 4 0 2 4 0 2 7 1 2 7 5 30 3 13 6 3 0 2 7 1 2 7 0 2 7 0 2 7 60.0848 1330.85
5 31 3 12 16 2 0 2 7 0 2 11 1 2 4 17 18 2 0 2 7 6 2 11 1 2 7 13 6 3 1 2 7 0 2 4 0 2 7 0 2 7 0 2 7 17 18 2 17 9 2 5 30 3 0 2 7 1 2 7 1 2 7 0 2 7 17 18 2 0 2 7 0 2 7 17 18 2 1 2 7 0 2 7 17 18 2 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 12 16 2 13 6 3 0 2 7 0 2 7 12 16 2 17 9 2 5 31 3 1 2 7 1 2 7 1 2 7 0 2 7 5 30 3 0 2 7 1 2 4 0 2 7 1 2 7 1 2 7 1 2 11 1 2 11 1 2 4 0 2 7 1 2 7 0 2 7 1 2 4 13 6 3 0 2 7 60.2022 1273.69
5 30 3 12 16 2 0 2 4 0 2 7 17 18 2 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 13 6 3 17 18 2 17 9 2 5 30 3 1 2 7 1 2 7 1 2 3 17 18 2 0 2 7 0 2 7 1 2 4 1 2 7 0 2 4 1 2 4 5 31 3 0 2 7 0 2 7 0 2 4 0 2 7 17 9 2 5 31 3 1 2 4 0 2 7 0 2 7 1 2 4 0 2 7 0 2 4 0 2 7 1 2 7 17 18 2 13 6 3 1 2 7 0 2 7 1 2 7 0 2 7 0 2 4 1 2 7 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 5 30 3 17 9 2 1 2 7 0 2 7 1 2 7 1 2 4 1 2 7 60.0848 1339.17
5 30 3 12 16 2 0 2 7 0 2 7 17 18 2 5 31 3 0 2 7 1 2 7 17 18 2 17 9 2 5 31 3 17 9 2 1 2 7 17 18 2 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 5 30 3 1 2 7 1 2 7 0 2 7 1 2 7 17 18 2 5 31 3 13 6 3 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 1 2 7 1 2 7 1 2 7 0 2 7 1 2 7 0 2 7 0 2 7 0 2 7 0 2 7 6 2 7 1 2 7 0 2 7 1 2 4 0 2 7 16 24 2 0 2 7 13 6 3 1 2 7 0 2 4 1 2 7 0 2 7 1 2 7 60.0594 1361.2
5 31 3 12 16 2 1 2 4 0 2 4 17 18 2 0 2 7 0 2 7 0 2 7 0 2 4 1 2 7 0 2 7 17 18 2 17 9 2 5 31 3 0 2 4 0 2 7 17 18 2 0 2 7 0 2 7 1 2 7 0 2 7 1 2 7 0 2 7 12 16 2 1 2 7 0 2 7 17 9 2 5 31 3 1 2 7 1 2 7 1 2 7 0 2 4 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 17 18 2 13 6 3 1 2 4 5 30 3 1 2 7 0 2 7 1 2 7 0 2 7 1 2 7 12 16 2 1 2 7 0 2 7 1 2 7 0 2 7 1 2 7 1 2 4 1 2 7 13 6 3 16 30 2 0 2 7 1 2 7 0 2 7 0 2 4 59.9909 1288.74
5 30 3 12 16 2 0 2 7 0 2 7 17 18 2 0 2 4 0 2 7 0 2 7 0 2 4 1 2 7 17 18 2 17 9 2 5 31 3 1 2 7 17 9 2 0 2 7 17 18 2 0 2 4 0 2 7 1 2 7 1 2 7 0 2 7 0 2 7 0 2 7 1 2 4 1 2 7 0 2 7 17 9 2 5 31 3 1 2 7 1 2 7 1 2 7 0 2 7 1 2 4 0 2 3 0 2 7 1 2 7 17 18 2 5 31 3 13 6 3 1 2 7 0 2 7 1 2 4 1 2 7 1 2 7 0 2 7 0 2 4 0 2 4 0 2 4 1 2 4 0 2 7 0 2 4 1 2 4 6 2 7 1 2 7 1 2 7 0 2 4 0 2 4 0 2 7 1 2 4 60.0918 1390.51
5 30 3 12 16 2 0 2 7 0 2 7 17 18 2 0 2 4 0 2 4 0 2 7 0 2 7 1 2 7 0 2 4 17 18 2 17 9 2 5 31 3 1 2 4 1 2 7 0 2 7 17 18 2 0 2 7 0 2 7 1 2 4 1 2 4 1 2 7 0 2 7 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 17 9 2 5 31 3 1 2 4 1 2 7 1 2 4 0 2 7 1 2 7 0 2 7 1 2 4 0 2 7 0 2 7 1 2 7 0 2 7 0 2 7 1 2 4 0 2 7 0 2 7 17 18 2 1 2 4 5 31 3 0 2 7 1 2 4 13 6 3 1 2 4 17 9 2 6 2 3 1 2 7 0 2 7 1 2 4 0 2 7 1 2 4 60.0918 1342.69
5 30 3 12 16 2 0 2 7 0 2 7 1 2 7 17 18 2 0 2 7 0 2 4 1 2 7 13 6 3 1 2 7 0 2 7 0 2 7 1 2 7 1 2 7 0 2 7 17 18 2 17 9 2 5 31 3 0 2 7 0 2 7 0 2 4 0 2 7 17 18 2 0 2 4 0 2 7 17 18 2 0 2 7 0 2 7 1 2 7 17 18 2 1 2 7 0 2 7 0 2 7 0 2 4 5 30 3 0 2 7 12 16 2 13 6 3 0 2 7 1 2 7 1 2 7 17 9 2 0 2 7 5 31 3 1 2 7 0 2 7 1 2 7 5 30 3 1 2 7 13 6 3 0 2 7 0 2 7 1 2 7 1 2 7 1 2 7 0 2 7 1 2 4 1 2 7 1 2 7 59.9409 1279.99
